engine,dataset,task,start,end,walltime,duration,level,type
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_6,372.24,382.948,10.7089,6.46536,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_7,372.24,393.657,21.4179,15.0525,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_8,372.24,393.657,21.4179,12.9307,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_1_sequence_9,372.24,404.366,32.1268,21.5179,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_1,382.948,404.366,21.4179,19.2961,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_10,382.948,415.075,32.1268,27.8832,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_11,382.948,415.075,32.1268,25.7614,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_12,382.948,415.075,32.1268,23.6396,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_13,382.948,415.075,32.1268,21.5179,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_14,393.657,415.075,21.4179,19.2961,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_15,393.657,415.075,21.4179,17.1743,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_16,393.657,425.784,32.1268,25.7614,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_17,393.657,425.784,32.1268,23.6396,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_18,393.657,425.784,32.1268,21.5179,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_19,404.366,436.493,32.1268,30.005,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_2,404.366,425.784,21.4179,17.1743,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_20,404.366,436.493,32.1268,25.7614,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_21,404.366,436.493,32.1268,23.6396,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_22,404.366,436.493,32.1268,21.5179,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_23,415.075,447.202,32.1268,30.005,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_24,415.075,447.202,32.1268,27.8832,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_25,415.075,447.202,32.1268,25.7614,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_26,415.075,447.202,32.1268,23.6396,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_27,415.075,447.202,32.1268,21.5179,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_28,425.784,447.202,21.4179,19.2961,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_29,425.784,447.202,21.4179,17.1743,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_3,425.784,468.62,42.8357,36.4704,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_30,425.784,447.202,21.4179,12.9307,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_31,425.784,468.62,42.8357,32.2268,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_32,436.493,468.62,32.1268,30.005,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_33,436.493,457.911,21.4179,17.1743,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_34,436.493,457.911,21.4179,15.0525,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_4,436.493,468.62,32.1268,23.6396,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_5,436.493,468.62,32.1268,21.5179,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_6,447.202,479.329,32.1268,30.005,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_7,447.202,468.62,21.4179,17.1743,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_8,447.202,479.329,32.1268,25.7614,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_2_sequence_9,447.202,479.329,32.1268,23.6396,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_1,447.202,479.329,32.1268,21.5179,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_10,457.911,490.038,32.1268,30.005,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_11,457.911,479.329,21.4179,17.1743,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_12,457.911,490.038,32.1268,25.7614,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_13,457.911,490.038,32.1268,23.6396,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_14,457.911,490.038,32.1268,21.5179,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_15,468.62,490.038,21.4179,19.2961,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_16,468.62,490.038,21.4179,17.1743,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_17,468.62,511.456,42.8357,36.4704,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_18,468.62,511.456,42.8357,34.3486,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_19,468.62,511.456,42.8357,32.2268,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_2,479.329,511.456,32.1268,30.005,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_20,479.329,511.456,32.1268,27.8832,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_21,479.329,522.165,42.8357,36.4704,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_22,479.329,511.456,32.1268,23.6396,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_23,479.329,511.456,32.1268,21.5179,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_24,490.038,522.165,32.1268,30.005,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_25,490.038,522.165,32.1268,27.8832,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_26,490.038,522.165,32.1268,25.7614,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_27,490.038,522.165,32.1268,23.6396,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_28,490.038,530.752,40.7139,30.105,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_29,500.747,522.165,21.4179,19.2961,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_3,500.747,522.165,21.4179,17.1743,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_30,500.747,530.752,30.005,23.6396,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_31,500.747,531.252,30.505,22.0179,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_32,500.747,530.752,30.005,19.3961,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_33,511.456,540.452,28.9961,26.8743,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_34,511.456,538.952,27.4961,23.2525,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_35,511.456,522.165,10.7089,4.34357,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_4,511.456,534.952,23.4961,15.0089,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_5,511.456,535.752,24.2961,13.6871,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_6,522.165,544.752,22.5871,20.4654,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_7,522.165,540.652,18.4871,14.2436,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_8,522.165,553.452,31.2871,24.9218,2,sol2sanger
real,ilmn-405,sol2sanger_sol2sanger_080603_ILMN-GA001_0003_205WWAAXX_TAQ1_s_3_sequence_9,522.165,546.252,24.0871,15.6,2,sol2sanger
synthetic,ilmn-405,chr21_00000404,1134.51,1142.45,7.94063,5.8,7,chr21
synthetic,ilmn-405,fast2bfq_00000004,523.891,534.695,10.8032,8.66253,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000008,523.891,545.498,21.6063,17.3251,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000012,523.891,545.498,21.6063,15.1844,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000016,523.891,534.695,10.8032,2.24063,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000020,523.891,545.498,21.6063,10.9032,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000024,534.695,556.301,21.6063,19.4657,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000028,534.695,545.498,10.8032,6.52189,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000032,534.695,545.498,10.8032,4.38126,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000036,534.695,545.498,10.8032,2.24063,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000040,534.695,556.301,21.6063,10.9032,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000044,545.498,556.301,10.8032,8.66253,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000048,545.498,567.104,21.6063,17.3251,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000052,545.498,567.104,21.6063,15.1844,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000056,545.498,567.104,21.6063,13.0438,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000060,545.498,567.104,21.6063,10.9032,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000064,556.301,567.104,10.8032,8.66253,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000068,556.301,567.104,10.8032,6.52189,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000072,556.301,577.907,21.6063,15.1844,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000076,556.301,567.104,10.8032,2.24063,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000080,556.301,577.907,21.6063,10.9032,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000084,567.104,577.907,10.8032,8.66253,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000088,567.104,577.907,10.8032,6.52189,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000092,567.104,577.907,10.8032,4.38126,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000096,567.104,588.71,21.6063,13.0438,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000100,567.104,588.71,21.6063,10.9032,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000104,577.907,588.71,10.8032,8.66253,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000108,577.907,588.71,10.8032,6.52189,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000112,577.907,588.71,10.8032,4.38126,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000116,577.907,588.71,10.8032,2.24063,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000120,577.907,599.513,21.6063,10.9032,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000124,588.71,599.513,10.8032,8.66253,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000128,588.71,610.317,21.6063,17.3251,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000132,588.71,599.513,10.8032,4.38126,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000138,588.71,610.317,21.6063,13.0438,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000142,588.71,610.317,21.6063,10.9032,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000146,599.513,610.317,10.8032,8.66253,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000150,599.513,610.317,10.8032,6.52189,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000154,599.513,610.317,10.8032,4.38126,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000158,599.513,621.12,21.6063,13.0438,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000162,599.513,621.12,21.6063,10.9032,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000166,610.317,621.12,10.8032,8.66253,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000170,610.317,631.923,21.6063,17.3251,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000174,610.317,621.12,10.8032,4.38126,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000178,610.317,621.12,10.8032,2.24063,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000182,610.317,631.923,21.6063,10.9032,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000186,621.12,631.923,10.8032,8.66253,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000190,621.12,631.923,10.8032,6.52189,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000194,621.12,631.923,10.8032,4.38126,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000198,621.12,642.726,21.6063,13.0438,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000202,621.12,642.726,21.6063,10.9032,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000206,631.923,642.726,10.8032,8.66253,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000210,631.923,653.529,21.6063,17.3251,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000214,631.923,642.726,10.8032,4.38126,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000218,631.923,653.529,21.6063,13.0438,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000222,631.923,653.529,21.6063,10.9032,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000226,642.726,653.529,10.8032,8.66253,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000230,642.726,653.529,10.8032,6.52189,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000234,642.726,664.332,21.6063,15.1844,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000238,642.726,664.332,21.6063,13.0438,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000242,642.726,664.332,21.6063,10.9032,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000246,653.529,664.332,10.8032,8.66253,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000250,653.529,664.332,10.8032,6.52189,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000254,653.529,675.137,21.6075,15.1856,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000258,653.529,675.137,21.6075,13.045,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000262,653.529,675.137,21.6075,10.9043,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000266,664.332,675.137,10.8043,8.66371,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000272,664.332,675.137,10.8043,6.52308,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000276,664.332,675.137,10.8043,4.38245,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000280,664.332,675.137,10.8043,2.24182,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000284,664.332,685.94,21.6075,10.9032,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000288,675.137,685.94,10.8032,8.66253,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000292,675.137,685.94,10.8032,6.52189,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000296,675.137,685.94,10.8032,4.38126,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000300,675.137,696.743,21.6063,13.0438,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000304,675.137,696.743,21.6063,10.9032,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000308,685.94,696.743,10.8032,8.66253,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000312,685.94,696.743,10.8032,6.52189,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000316,685.94,696.743,10.8032,4.38126,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000320,685.94,707.546,21.6063,13.0438,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000324,685.94,707.546,21.6063,10.9032,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000328,696.743,707.546,10.8032,8.66253,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000332,696.743,707.546,10.8032,6.52189,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000336,696.743,718.349,21.6063,15.1844,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000340,696.743,718.349,21.6063,13.0438,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000344,696.743,718.349,21.6063,10.9032,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000348,707.546,718.349,10.8032,8.66253,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000352,707.546,718.349,10.8032,6.52189,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000356,707.546,729.153,21.6063,15.1844,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000360,707.546,729.153,21.6063,13.0438,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000364,707.546,729.153,21.6063,10.9032,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000368,718.349,737.815,19.4657,17.3251,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000372,718.349,729.153,10.8032,6.52189,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000376,718.349,737.815,19.4657,13.0438,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000380,718.349,729.153,10.8032,2.24063,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000384,718.349,740.215,21.8657,11.1625,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000388,729.153,737.815,8.66253,6.52189,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000392,729.153,737.815,8.66253,4.38126,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000396,729.153,737.815,8.66253,2.24063,3,fast2bfq
synthetic,ilmn-405,fast2bfq_00000400,729.153,739.515,10.3625,1.8,3,fast2bfq
synthetic,ilmn-405,fastqSplit_00000001,3,22.089,19.089,14.6593,0,fastqSplit
synthetic,ilmn-405,fastqSplit_00000135,3,63.289,60.289,51.4297,0,fastqSplit
synthetic,ilmn-405,fastqSplit_00000269,3,23.789,20.789,7.5,0,fastqSplit
synthetic,ilmn-405,filterContams_00000002,63.289,73.994,10.705,8.58399,1,filterContams
synthetic,ilmn-405,filterContams_00000006,63.289,73.994,10.705,6.46299,1,filterContams
synthetic,ilmn-405,filterContams_00000010,63.289,73.994,10.705,4.34199,1,filterContams
synthetic,ilmn-405,filterContams_00000014,63.289,84.699,21.41,12.926,1,filterContams
synthetic,ilmn-405,filterContams_00000018,63.289,84.699,21.41,10.805,1,filterContams
synthetic,ilmn-405,filterContams_00000022,73.994,116.814,42.8199,40.6989,1,filterContams
synthetic,ilmn-405,filterContams_00000026,73.994,84.699,10.705,6.46299,1,filterContams
synthetic,ilmn-405,filterContams_00000030,73.994,84.699,10.705,4.34199,1,filterContams
synthetic,ilmn-405,filterContams_00000034,73.994,95.4039,21.41,12.926,1,filterContams
synthetic,ilmn-405,filterContams_00000038,73.994,95.4039,21.41,10.805,1,filterContams
synthetic,ilmn-405,filterContams_00000042,84.699,106.109,21.41,19.289,1,filterContams
synthetic,ilmn-405,filterContams_00000046,84.699,106.109,21.41,17.168,1,filterContams
synthetic,ilmn-405,filterContams_00000050,84.699,95.4039,10.705,4.34199,1,filterContams
synthetic,ilmn-405,filterContams_00000054,84.699,95.4039,10.705,2.221,1,filterContams
synthetic,ilmn-405,filterContams_00000058,84.699,148.929,64.2299,53.6249,1,filterContams
synthetic,ilmn-405,filterContams_00000062,95.4039,106.109,10.705,8.58399,1,filterContams
synthetic,ilmn-405,filterContams_00000066,95.4039,106.109,10.705,6.46299,1,filterContams
synthetic,ilmn-405,filterContams_00000070,95.4039,116.814,21.41,15.047,1,filterContams
synthetic,ilmn-405,filterContams_00000074,95.4039,106.109,10.705,2.221,1,filterContams
synthetic,ilmn-405,filterContams_00000078,95.4039,116.814,21.41,10.805,1,filterContams
synthetic,ilmn-405,filterContams_00000082,106.109,116.814,10.705,8.58399,1,filterContams
synthetic,ilmn-405,filterContams_00000086,106.109,116.814,10.705,6.46299,1,filterContams
synthetic,ilmn-405,filterContams_00000090,106.109,116.814,10.705,4.34199,1,filterContams
synthetic,ilmn-405,filterContams_00000094,106.109,116.814,10.705,2.221,1,filterContams
synthetic,ilmn-405,filterContams_00000098,106.109,127.519,21.41,10.805,1,filterContams
synthetic,ilmn-405,filterContams_00000102,116.814,170.339,53.5249,51.4039,1,filterContams
synthetic,ilmn-405,filterContams_00000106,116.814,127.519,10.705,6.46299,1,filterContams
synthetic,ilmn-405,filterContams_00000110,116.814,127.519,10.705,4.34199,1,filterContams
synthetic,ilmn-405,filterContams_00000114,116.814,138.224,21.41,12.926,1,filterContams
synthetic,ilmn-405,filterContams_00000118,116.814,138.224,21.41,10.805,1,filterContams
synthetic,ilmn-405,filterContams_00000122,127.519,138.224,10.705,8.58399,1,filterContams
synthetic,ilmn-405,filterContams_00000126,127.519,181.044,53.5249,49.2829,1,filterContams
synthetic,ilmn-405,filterContams_00000130,127.519,138.224,10.705,4.34199,1,filterContams
synthetic,ilmn-405,filterContams_00000136,127.519,191.749,64.2299,55.7459,1,filterContams
synthetic,ilmn-405,filterContams_00000140,127.519,159.634,32.115,21.51,1,filterContams
synthetic,ilmn-405,filterContams_00000144,138.224,159.634,21.41,19.289,1,filterContams
synthetic,ilmn-405,filterContams_00000148,138.224,148.929,10.705,6.46299,1,filterContams
synthetic,ilmn-405,filterContams_00000152,138.224,159.634,21.41,15.047,1,filterContams
synthetic,ilmn-405,filterContams_00000156,138.224,170.339,32.115,23.631,1,filterContams
synthetic,ilmn-405,filterContams_00000160,138.224,159.634,21.41,10.805,1,filterContams
synthetic,ilmn-405,filterContams_00000164,148.929,159.634,10.705,8.58399,1,filterContams
synthetic,ilmn-405,filterContams_00000168,148.929,159.634,10.705,6.46299,1,filterContams
synthetic,ilmn-405,filterContams_00000172,148.929,170.339,21.41,15.047,1,filterContams
synthetic,ilmn-405,filterContams_00000176,148.929,181.044,32.115,23.631,1,filterContams
synthetic,ilmn-405,filterContams_00000180,148.929,170.339,21.41,10.805,1,filterContams
synthetic,ilmn-405,filterContams_00000184,159.634,170.339,10.705,8.58399,1,filterContams
synthetic,ilmn-405,filterContams_00000188,159.634,170.339,10.705,6.46299,1,filterContams
synthetic,ilmn-405,filterContams_00000192,159.634,170.339,10.705,4.34199,1,filterContams
synthetic,ilmn-405,filterContams_00000196,159.634,170.339,10.705,2.221,1,filterContams
synthetic,ilmn-405,filterContams_00000200,159.634,181.044,21.41,10.805,1,filterContams
synthetic,ilmn-405,filterContams_00000204,170.339,181.044,10.705,8.58399,1,filterContams
synthetic,ilmn-405,filterContams_00000208,170.339,181.044,10.705,6.46299,1,filterContams
